LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
28001000000,"Ref. Spelling",-40,-75.5,80,ocho,eight,,,pʊʐɐ̝,pura,,0
28131006609,"Santa Bárbara",-37.67405,-71.80186,80,ocho,eight,,,pʊ.ˈɻɐ̝,,,0
28131007109,Cañete,-37.96722,-73.39282,80,ocho,eight,,,ˈɸʊ.ʐɐ̝,,,0
28131009109,Tirúa,-38.3699,-73.49067,80,ocho,eight,,,ˈpʊ.ɻɐ̝̥,,,0
28131009809,"Alto Bío Bío",-38.04457,-71.36344,80,ocho,eight,,,ɸʊ.ˈɻɐ̝,,,0
28141000309,Angol,-37.86289,-72.68304,80,ocho,eight,,,ˈʊ.ɻɐ̝,,,0
28141001209,Lumaco,-38.17584,-72.89947,80,ocho,eight,,,ˈbʊ.ɻɐ̝,,,0
28141001409,Ercilla,-38.04926,-72.44544,80,ocho,eight,,,pʊ.ˈʐɐ̝,,,0
28141002309,Galvarino,-38.40865,-72.78342,80,ocho,eight,,,ˈpʰʊ.ɻɐ̝,,,0
28141002509,Victoria,-38.35303,-72.19395,80,ocho,eight,,,ˈpʰʊ.ɻɐ̝,,,0
28141002809,Lonquimay,-38.42587,-71.37014,80,ocho,eight,,,ˈpu.ɻa,,,0
28141003209,"Chol Chol",-38.51661,-72.97454,80,ocho,eight,,,ˈpʰʊ.ɻɐ̝,,,0
28141004309,Dollinco,-38.67157,-72.82837,80,ocho,eight,,,pʰʊ.ˈɻɐ̝,,,0
28141004509,Vilcún,-38.59695,-72.31239,80,ocho,eight,,,ˈpʊ.ɻɐ̝,,,0
28141005109,"Puerto Saavedra",-38.78431,-73.39912,80,ocho,eight,,,ˈpʊ.ʐɐ̝,,,0
28141005409,"Truf Truf",-38.75576,-72.43983,80,ocho,eight,,,ˈpʊ.rɐ̝,,,0
28141005909,Icalma,-38.72338,-71.1847,80,ocho,eight,,,pʊ.ˈɻɐ̝,,,0
28141006309,Freire,-38.99144,-72.8833,80,ocho,eight,,,ˈpʊ.ɻɐ̝,,,0
28141006609,Cunco,-38.97601,-72.01425,80,ocho,eight,,,pʊ.ˈʂɐ̝,,,0
28141007209,"Nueva Toltén",-39.20931,-73.1312,80,ocho,eight,,,βʊ.ˈɻɐ̝,,,0
28141008509,Villarrica,-39.48612,-72.3038,80,ocho,eight,,,pʰʊ.ˈɻɐ̝,,,0
28141008909,Curarrehue,-39.46788,-71.55193,80,ocho,eight,,,ˈpʊ.ɻɐ̝,,,0
28151000109,Mariquina,-39.45147,-73.26457,80,ocho,eight,,,ˈkʊ.ɻɐ̝,,,0
28151000409,Lanco,-39.5046,-72.44441,80,ocho,eight,,,ˈpʊ.ɻɐ̝,,,0
28151000709,Panguipulli,-39.54399,-72.12614,80,ocho,eight,,,ˈbʊ.ɻɐ̝,,,0
28151002309,Valdivia,-39.81291,-72.95438,80,ocho,eight,,,ˈpʰʊ.ɻɐ̝,,,0
28161000309,"San Pablo",-40.38308,-73.34988,80,ocho,eight,,,ˈbʊ.ʂɐ̝,,,0
28161001209,"S. Juan de la Costa",-40.51004,-73.52129,80,ocho,eight,,,ˈpʊ.ʂɐ̝,,,0
28221005509,Chalileo,-36.42252,-66.47321,80,ocho,eight,,,pʰʊ.ˈɻɐ̝,,,0
28261005309,Picunches,-38.78279,-70.22884,80,ocho,eight,,,p͡ɸʊ.ˈɻɐ̝,,,0
28261005509,Zapala,-38.85047,-69.74997,80,ocho,eight,,,pʰʊ.ˈɻɐ̝,,,0
28261006109,Aluminé,-39.19681,-71.05406,80,ocho,eight,,,ɸʊ.ˈʐɐ̝,,,0
28261007109,"Junín de los Andes",-39.82386,-71.28742,80,ocho,eight,,,pʰʊ.ˈɻɐ̝,,,0
28261007209,Huiliches,-39.63992,-71.18686,80,ocho,eight,,,ɸʊ.ˈɻɐ̝,,,0
28271006509,Jacobacci,-41.28813,-69.55719,80,ocho,eight,,,pʰʊ.ˈɻɐ̝,,,0
28281000209,Cushamen,-42.23392,-71.34994,80,ocho,eight,,,pʰʊ.ˈʐɐ̝,,,0
28281002209,Futaleufú,-42.95052,-71.18351,80,ocho,eight,,,hʊ.ˈɻɐ̝,,,0
28281003209,"Lago Rosario",-43.24408,-71.32581,80,ocho,eight,,,ʊ.ˈɻɐ̝,,,0
